source,dataset,subject_key,bytes,fps,frames,duration_seconds,pose_dimensions,screen_hz,max_seated_seconds,max_low_speed_seated_seconds,complete_transition_proxies,sha256,split,group_key
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0012_normal_jog4_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,256712,120.0,191,1.5916666666666666,156,10.0,0,0,0,7438f178c1b06e7fc850763f1b9512e82667af01e2a25ad4353481c609e0530d,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0013_knocking1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,1070336,120.0,800,6.666666666666667,156,10.0,0,0,0,4be9f9cadd564691ff3d6fb947d46a8a0625affeec11c6d0875137d26ad8fcd9,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0014_knocking2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,1060984,120.0,793,6.608333333333333,156,10.0,0,0,0,89e9a13a444c76648ff0d6b34bc1f2650a48f83a18f1e23c25b9b6ae3cfb9a27,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0015_sitting1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,1185232,120.0,886,7.383333333333334,156,10.0,0,0,0,88f4ad3ef029045a0f807e3433ab64e95fa3fe6d23f617ea81fb2027407638de,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0016_sitting2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,1151832,120.0,861,7.175,156,10.0,0,0,0,b0a711dcdcf51a8dd2aeeb86fada66c780723b22c26f462a97e319f54b528679,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0017_lifting_light1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,889976,120.0,665,5.541666666666667,156,10.0,0,0,0,43502fba4f4927c3c9bf4a0f6b2bcfcd1d4e1064037fe285a794ffb633d1a469,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0018_lifting_light2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,833864,120.0,623,5.191666666666666,156,10.0,0,0,0,181a14382c486f7124fdbe7402936fcd84d03d3e8dbae973c962974e203e67c5,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0019_lifting_heavy1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,1070336,120.0,800,6.666666666666667,156,10.0,0,0,0,20c347f72cff4426829335e3a6df3c4840fa42269f4dc78679be02814eafbf7b,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0021_catching_and_throwing_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,3085024,120.0,2308,19.233333333333334,156,10.0,0,0,0,c8fa0c6be8377080819575fe55781fb041f4ef92f8254cd0e6477e854edddad9,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0024_throwing_hard3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,494520,120.0,369,3.075,156,10.0,0,0,0,4e4d95afb72534c6d0f03407e2f1191b6ea25dd5b4c739ae8d45b93233d181d5,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0025_kicking1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,505208,120.0,377,3.1416666666666666,156,10.0,0,0,0,73eadd22873d8f722f4ddee03414e24b5cf0e098a83ba93c7f4e89051e2dd29d,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0026_kicking2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,585368,120.0,437,3.6416666666666666,156,10.0,0,0,0,c34cb90c23df80ddbe8203e6b0175691b2ea38e3f1e758c7aad8daf6cc134ff8,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0027_circle_walk_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,2478480,120.0,1854,15.45,156,10.0,0,0,0,77a77e48129a72bfe77b781ca2fbace23c1ceb9fa571350b756361ab849a1e5c,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0028_jumping1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,462456,120.0,345,2.875,156,10.0,0,0,0,b4b2274a78f8d6fe1ac07ab4f844fec1f935c4a1d8aec7f4c7242408c1c30e63,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0029_jumping2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,354240,120.0,264,2.2,156,10.0,0,0,0,d8abe40bf31e6e63bde05814f20d5e76cbeef82249f788d45ea603c459272171,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub056/0030_scamper_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub056,4053624,120.0,3033,25.275,156,10.0,0,0,0,35f799b5a08a134a609592965bea79fe245d9744afadfa440ba378a0e1204046,train,BioMotionLab_NTroje/rub056
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0000_treadmill_norm_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,3274728,120.0,2450,20.416666666666668,156,10.0,0,0,0,1dda0e6136ae54f811faffb553c69f8ba49d77d24375489d49d0377c5bd8ff9c,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0001_treadmill_fast_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,3202584,120.0,2396,19.966666666666665,156,10.0,0,0,0,f6d3cc5f4e76f4b2d89e1817b0cf05534f94f9c76668eacbb122e524d1dd3ae6,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0002_treadmill_slow_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,3179872,120.0,2379,19.825,156,10.0,0,0,0,eeda7dbc5a92ccf38ac142f7a2b49d6dcf5c4ed4d1dcb877b9791636f09b07a0,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0003_treadmill_jog_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,3326832,120.0,2489,20.741666666666667,156,10.0,0,0,0,7a51a14e54aa716889cc54c57cf9400ba0ac14336e87b660e900be5f742cfa25,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0004_motorcycle_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,642808,120.0,480,4.0,156,10.0,0,0,0,e7802ed7f1a7543a7bf13a10901c2b4e577297ea26c2e8d3c4bdb85c5140aaac,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0005_normal_walk1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,481152,120.0,359,2.9916666666666667,156,10.0,0,0,0,778d7a61a42070c4de143e741f4e75dd505a4c28aafd744d6e2e519284bb8220,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0006_normal_walk2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,567992,120.0,424,3.533333333333333,156,10.0,0,0,0,f9e38be295122c68448f3c03eab661e2de765a3bd9416ff97b5426496a27b687,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0007_normal_walk3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,680216,120.0,508,4.233333333333333,156,10.0,0,0,0,cc9806b2e7fe40d33a4402eccf006aea075d1b15eaa311a5d2f551e0f465a1ef,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0008_normal_walk4_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,589368,120.0,440,3.6666666666666665,156,10.0,0,0,0,45f9bdbfbd96bc0c22c2a84ae5fc3c55571be94cf86ba76cb931fccd2a26e59a,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0009_normal_walk5_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,592040,120.0,442,3.683333333333333,156,10.0,0,0,0,77724994e47ef1ffd85d88d9358507a4dd81af8153816e93a1f770503370ddf7,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0010_normal_jog1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,350224,120.0,261,2.175,156,10.0,0,0,0,768a38bd0f2cf03e5db703c244c72672fb2688439efc010d7efe641c40b0f613,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0011_normal_jog2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,302128,120.0,225,1.875,156,10.0,0,0,0,8d6c19a5954174b82ea4551a916616a4bd7b6854a5a03d5422d36b3ca440655f,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0012_normal_jog3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,311480,120.0,232,1.9333333333333333,156,10.0,0,0,0,130ff79abb015bf9c70699bedb71cffa70d325d121627e869d60ac4fe244315c,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0013_normal_jog4_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,304800,120.0,227,1.8916666666666666,156,10.0,0,0,0,81580f3bc5bb09504084730f2b5cba776ed5d162a06d515477b06e3e084a78e0,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0014_knocking1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,1217288,120.0,910,7.583333333333333,156,10.0,0,0,0,c5fce97b72fb189c3c6dfd3ab77a560bfb85122b15033475166cd57efb42c533,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0015_knocking2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,1330848,120.0,995,8.291666666666666,156,10.0,0,0,0,dc869b5c51aa5888e7ff3cfd42687b72f5d46d98603a64eac879aa614e0db284,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0016_sitting1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,1929376,120.0,1443,12.025,156,10.0,0,0,0,b47b328dcd6c0741fe6934fc64f02aea178935025c17989ea3328f81763c6c86,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0017_lifting_light1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,1328176,120.0,993,8.275,156,10.0,0,0,0,fb14b01a84cf33111e7567140ef485c6f19c1ea66ba9fcec41bd543143c9eb3e,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0018_lifting_light2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,1215952,120.0,909,7.575,156,10.0,0,0,0,8e22e682cad520e791938040db226f9fad534aa49c4f3db98c04dc0fddb66544,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0019_lifting_heavy1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,1449752,120.0,1084,9.033333333333333,156,10.0,0,0,0,81c265b5b360c1d2322775a9f5fc732cf5c3f7716e74dbe3f0e922ce2f386647,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0021_catching_and_throwing_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,2418352,120.0,1809,15.075,156,10.0,0,0,0,09a0511b15986eeac692382065a19a7bb6c436a32fac45a1254d815bd3e223b5,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0022_throwing_hard1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,558640,120.0,417,3.475,156,10.0,0,0,0,6ada5c6fde66eb94f27cf45eb0885e88361952f9c4f73b1ec231c67c3dbf5c8e,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0023_throwing_hard2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,493176,120.0,368,3.066666666666667,156,10.0,0,0,0,a872101fea1ef3d3b2dfbed6abd0a9c902ba2697732f26458d10c3228e75560f,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0024_throwing_hard3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,745680,120.0,557,4.641666666666667,156,10.0,0,0,0,c73490a4b9258d4653151233688335e3429f909b2f382cb868228740e85c59c9,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0025_kicking1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,676208,120.0,505,4.208333333333333,156,10.0,0,0,0,fa3ad642958119a41f3fa8b1d3286fc89deb8351e59176593765ef19d32c7321,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0026_kicking2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,505200,120.0,377,3.1416666666666666,156,10.0,0,0,0,dcfaee15693e617dad17256e0e77ce348e050089e63cc392c50ee6df0ecfeddb,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0027_jumping1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,539936,120.0,403,3.3583333333333334,156,10.0,0,0,0,aa29a4362f345dc836f3b887af31d26713f8634e845e2df12ce30dd1e6a63dd4,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0029_scamper_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,5034240,120.0,3767,31.391666666666666,156,10.0,0,0,0,7f5b35857cefbc8dbafd239608637d5906c7b63b2eba84f195673b9282b4af0b,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub057/0030_rom_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub057,16013488,120.0,11985,99.875,156,10.0,0,0,0,ef849f13467b6caf620be8e3ead6aedffe9b207cfa07d1ce4a26ff7ca8792b29,train,BioMotionLab_NTroje/rub057
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0000_treadmill_norm_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,3178544,120.0,2378,19.816666666666666,156,10.0,0,0,0,65400425fa978a59742b5a934f3a53c7e4eddebd75f24bcbf1bc889ed9e13a05,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0001_treadmill_fast_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,3276072,120.0,2451,20.425,156,10.0,0,0,0,fd54412c101fcc802e3eef91081f3e1a3a931c92dbfef08840b020499a30dbad,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0002_treadmill_slow_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,2555968,120.0,1912,15.933333333333334,156,10.0,0,0,0,ca18eaf9615456ea0ce203a6c7be45f0452bc79c94972151f2dc975e507253d1,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0003_treadmill_jog_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,3354896,120.0,2510,20.916666666666668,156,10.0,0,0,0,910746c6c7f970c51dad69951b2396211bdef61515c1f1617922967ca1c29d24,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0004_motorcycle_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,278088,120.0,207,1.725,156,10.0,0,0,0,7aecdf917bc085925b02647fc64bba552b5e8bd5071afc8368fdb55402b84c04,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0005_normal_walk1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,616096,120.0,460,3.8333333333333335,156,10.0,0,0,0,99950b3feee7372f9c25f8aa5f959b4406d9c1a9ff8923e7df42c69cdd67bb16,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0006_normal_walk2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,542616,120.0,405,3.375,156,10.0,0,0,0,68b8e51d7e2afe040efd6bfec7f51bf2446fad61d2ada2a6349ea68bd73fdf29,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0007_normal_walk3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,519904,120.0,388,3.2333333333333334,156,10.0,0,0,0,19a38bfbd162f287a290fb292636688adf625fe32e3f721720a676e7f1ae21ae,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0008_normal_walk4_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,542616,120.0,405,3.375,156,10.0,0,0,0,83054ab2b84bf6463cbff73860b2a4edde6840c8d84e241de461366582c7af69,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0009_normal_jog1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,259384,120.0,193,1.6083333333333334,156,10.0,0,0,0,7f7441027fecd7d751cda738b4cfff584371e14dcf4958f700245864ab1cc40d,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0010_normal_jog2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,258048,120.0,192,1.6,156,10.0,0,0,0,10513f124399b63493fccb74e9dcb22e6219e2843fdc3de26218b926746abad2,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0011_normal_jog3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,263392,120.0,196,1.6333333333333333,156,10.0,0,0,0,ea7aa3a1b2fc673f6146c58a64d297614e201f335d045ce1fd22a6d6b4cbcb95,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0012_normal_jog4_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,264728,120.0,197,1.6416666666666666,156,10.0,0,0,0,cb5824641d8e4fc1b388b729ffd9a68f80fa965009e008374bcb8abb88d19c42,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0013_knocking1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,1117096,120.0,835,6.958333333333333,156,10.0,0,0,0,27e2de9e0d8f11e60b7cbfe488c8c07edfee59604e83ff8f5942ad36d670c748,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0014_knocking2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,1103736,120.0,825,6.875,156,10.0,0,0,0,8686a6ad8ca4082b6256be2bf10328c4cb69ad02e652f5394703fae0614db1df,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0015_sitting1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,1362920,120.0,1019,8.491666666666667,156,10.0,0,0,0,4669165a789274aea8e4bf1220c6e84974461a11c4cc674b82b2fe5ad64fa722,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0016_sitting2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,1532592,120.0,1146,9.55,156,10.0,0,0,0,cdc4171411302cb67e6a284e565617641b9b3bdf072b2073cddfd5bbb116d9c7,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0017_lifting_light1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,928720,120.0,694,5.783333333333333,156,10.0,0,0,0,84b93c90d7fbe2592ae797e55138112fe0b9535b264ff999c4accaef76b86db4,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0018_lifting_light2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,879288,120.0,657,5.475,156,10.0,0,0,0,0f5f2736d2234020f078cd8fc71cd0a312ac558c7da704520dce6810a681f2c4,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0019_lifting_heavy1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,1211952,120.0,906,7.55,156,10.0,0,0,0,9958f6a040d2788d429e45cc5e08f16455cb64761d81ec4d1197418ec32391de,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0020_lifting_heavy2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,1027584,120.0,768,6.4,156,10.0,0,0,0,89e772b1a6cab6080e97ac3029b4a220ad1fe199983ef74358f09703bb847974,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0021_catching_and_throwing_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,2427712,120.0,1816,15.133333333333333,156,10.0,0,0,0,bed8d78749e55f9f580ca781a07b7a324bfd7f5586e983dfd58e87a900461cfa,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0023_throwing_hard2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,673544,120.0,503,4.191666666666666,156,10.0,0,0,0,2590c02f5ab540862b78aa0911c038cd53ea9e466b5fb1c51e205365e7bbbaf3,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0024_throwing_hard3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,559984,120.0,418,3.4833333333333334,156,10.0,0,0,0,3790958a3dda51e53693562e9d4f348ab1bd84edd56ceba014a5392e145eb4c8,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0025_kicking1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,676216,120.0,505,4.208333333333333,156,10.0,0,0,0,c8a43d377e99630c4df82e8e5a008419d425ead8467d0c5f0368ef0ee66d1353,development,BioMotionLab_NTroje/rub058
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub058/0027_circle_walk_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub058,2346216,120.0,1755,14.625,156,10.0,0,0,0,8c69b8739f14f74732a9bb4abff5f8a1e574362e1d23aa7bed0d0359c0842515,development,BioMotionLab_NTroje/rub058
