source,dataset,subject_key,bytes,fps,frames,duration_seconds,pose_dimensions,screen_hz,max_seated_seconds,max_low_speed_seated_seconds,complete_transition_proxies
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub067/0028_jumping1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub067,529256,120.0,395,3.2916666666666665,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub067/0029_jumping2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub067,557312,120.0,416,3.466666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub067/0030_scamper_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub067,3419024,120.0,2558,21.316666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0000_treadmill_norm_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,3559304,120.0,2663,22.191666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0001_treadmill_fast_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,3548616,120.0,2655,22.125,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0002_treadmill_slow_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,3615416,120.0,2705,22.541666666666668,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0003_treadmill_jog_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,3590032,120.0,2686,22.383333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0004_motorcycle_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,633464,120.0,473,3.941666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0005_normal_walk1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,690912,120.0,516,4.3,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0006_normal_walk2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,775080,120.0,579,4.825,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0007_normal_walk3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,714960,120.0,534,4.45,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0008_normal_walk4_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,716296,120.0,535,4.458333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0009_normal_jog1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,303472,120.0,226,1.8833333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0010_normal_jog2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,274080,120.0,204,1.7,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0011_normal_jog3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,287440,120.0,214,1.7833333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0012_normal_jog4_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,268736,120.0,200,1.6666666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0014_knocking2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,1863920,120.0,1394,11.616666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0015_sitting1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,1516560,120.0,1134,9.45,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0016_sitting2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,1463120,120.0,1094,9.116666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0017_lifting_light1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,988840,120.0,739,6.158333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0018_lifting_light2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,920704,120.0,688,5.733333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0019_lifting_heavy1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,1155840,120.0,864,7.2,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0020_lifting_heavy2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,1044952,120.0,781,6.508333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0021_catching_and_throwing_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,2422368,120.0,1812,15.1,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0022_throwing_hard1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,844552,120.0,631,5.258333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0023_throwing_hard2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,1040944,120.0,778,6.483333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0024_throwing_hard3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,694920,120.0,519,4.325,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0025_kicking1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,429056,120.0,320,2.6666666666666665,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0026_kicking2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,490512,120.0,366,3.05,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0027_circle_walk_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,2645480,120.0,1979,16.491666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0028_jumping1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,522576,120.0,390,3.25,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0029_jumping2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,572008,120.0,427,3.558333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0030_scamper_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,1984160,120.0,1484,12.366666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub068/0031_rom_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub068,13565944,120.0,10153,84.60833333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0000_treadmill_norm_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,3556632,120.0,2661,22.175,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0001_treadmill_fast_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,3480480,120.0,2604,21.7,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0002_treadmill_slow_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,3240000,120.0,2424,20.2,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0003_treadmill_jog_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,3524568,120.0,2637,21.975,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0005_normal_walk1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,702936,120.0,525,4.375,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0006_normal_walk2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,557312,120.0,416,3.466666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0007_normal_walk3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,685568,120.0,512,4.266666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0008_normal_walk4_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,688240,120.0,514,4.283333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0009_normal_jog1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,240680,120.0,179,1.4916666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0010_normal_jog2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,275416,120.0,205,1.7083333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0011_normal_jog3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,255376,120.0,190,1.5833333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0012_normal_jog4_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,314160,120.0,234,1.95,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0013_knocking1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,1048960,120.0,784,6.533333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0014_knocking2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,1099728,120.0,822,6.85,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0015_sitting1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,1270736,120.0,950,7.916666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0016_sitting2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,1346888,120.0,1007,8.391666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0017_lifting_light1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,1141144,120.0,853,7.108333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0018_lifting_light2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,1110416,120.0,830,6.916666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0019_lifting_heavy1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,1456440,120.0,1089,9.075,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0020_lifting_heavy2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,1560648,120.0,1167,9.725,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0021_catching_and_throwing_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,3413680,120.0,2554,21.283333333333335,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0022_throwing_hard1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,676216,120.0,505,4.208333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0023_throwing_hard2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,1110416,120.0,830,6.916666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0024_throwing_hard3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,676216,120.0,505,4.208333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0025_kicking1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,477152,120.0,356,2.966666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0026_kicking2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,437072,120.0,326,2.716666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0027_circle_walk_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,2514552,120.0,1881,15.675,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0028_jumping1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,510552,120.0,381,3.175,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0029_jumping2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,545288,120.0,407,3.3916666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0030_scamper_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,3950752,120.0,2956,24.633333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub069/0031_rom_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub069,15599336,120.0,11675,97.29166666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0000_treadmill_norm_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,3377608,120.0,2527,21.058333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0001_treadmill_fast_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,3341536,120.0,2500,20.833333333333332,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0002_treadmill_slow_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,3421696,120.0,2560,21.333333333333332,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0003_treadmill_jog_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,3487160,120.0,2609,21.741666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0004_motorcycle_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,624112,120.0,466,3.8833333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0005_normal_walk1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,594720,120.0,444,3.7,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0006_normal_walk2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,356912,120.0,266,2.216666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0007_normal_walk3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,559984,120.0,418,3.4833333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0008_normal_walk4_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,531928,120.0,397,3.308333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0009_normal_jog1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,324848,120.0,242,2.0166666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0011_normal_jog3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,275416,120.0,205,1.7083333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0013_knocking1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,1316160,120.0,984,8.2,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0014_knocking2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,1169200,120.0,874,7.283333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0015_sitting1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,1250696,120.0,935,7.791666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0016_sitting2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,1177216,120.0,880,7.333333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0017_lifting_light1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,1018232,120.0,761,6.341666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0019_lifting_heavy1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,1338872,120.0,1001,8.341666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0020_lifting_heavy2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,1246688,120.0,932,7.766666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0021_catching_and_throwing_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,3750352,120.0,2806,23.383333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0022_throwing_hard1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,637472,120.0,476,3.966666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0023_throwing_hard2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,681560,120.0,509,4.241666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0024_throwing_hard3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,736336,120.0,550,4.583333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0025_kicking1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,652168,120.0,487,4.058333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0026_kicking2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,467800,120.0,349,2.908333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0027_circle_walk_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,2386296,120.0,1785,14.875,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0028_jumping1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,517232,120.0,386,3.216666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0029_jumping2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,506544,120.0,378,3.15,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0030_scamper_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,5071656,120.0,3795,31.625,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub070/0031_rom_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub070,13207896,120.0,9885,82.375,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0000_treadmill_norm_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,4280744,120.0,3203,26.691666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0001_treadmill_fast_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,3823832,120.0,2861,23.841666666666665,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0002_treadmill_slow_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,3369592,120.0,2521,21.008333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0003_treadmill_jog_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,3362912,120.0,2516,20.966666666666665,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0004_motorcycle_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,391648,120.0,292,2.433333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0005_normal_walk1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,537272,120.0,401,3.341666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0006_normal_walk2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,636136,120.0,475,3.9583333333333335,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0008_normal_walk4_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,610752,120.0,456,3.8,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0009_normal_jog1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,229992,120.0,171,1.425,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0010_normal_jog2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,231328,120.0,172,1.4333333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0011_normal_jog3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,212624,120.0,158,1.3166666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0012_normal_jog4_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,224648,120.0,167,1.3916666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0013_knocking1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,1114424,120.0,833,6.941666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0014_knocking2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,1165192,120.0,871,7.258333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0015_sitting1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,1237336,120.0,925,7.708333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0016_sitting2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,1135800,120.0,849,7.075,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0017_lifting_light1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,1139808,120.0,852,7.1,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0018_lifting_light2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,888640,120.0,664,5.533333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0019_lifting_heavy1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,1048960,120.0,784,6.533333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0020_lifting_heavy2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,1036936,120.0,775,6.458333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0021_catching_and_throwing_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,3154496,120.0,2360,19.666666666666668,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0022_throwing_hard1_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,620104,120.0,463,3.8583333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0023_throwing_hard2_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,549296,120.0,410,3.4166666666666665,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BioMotionLab_NTroje/rub071/0024_throwing_hard3_poses.npz,BioMotionLab_NTroje,BioMotionLab_NTroje/rub071,431728,120.0,322,2.683333333333333,156,10.0,0,0,0
